order_id,customer_id,order_date,total_amount
2582,278,2024-08-28,1704.39
2583,496,2024-07-15,1100.39
2584,963,2023-03-21,2882.62
2585,447,2025-09-05,250.27
2586,962,2024-01-06,370.32
2587,340,2024-04-28,1112.33
2588,451,2023-03-02,2061.55
2589,296,2024-10-28,1491.5
2590,869,2024-04-19,2406.87
2591,224,2023-07-28,836.03
2592,759,2024-05-25,1347.19
2593,946,2023-10-21,1313.7
2594,750,2024-05-19,2974.85
2595,599,2024-09-17,1528.68
2596,880,2024-10-02,269.61
2597,515,2024-11-02,1279.39
2598,542,2023-04-07,1018.82
2599,315,2024-07-05,1091.24
2600,449,2025-12-19,2764.91
2601,720,2025-07-29,1137.89
2602,38,2024-11-13,634.39
2603,228,2024-02-04,411.78
2604,432,2023-06-20,272.6
2605,246,2025-12-03,2106.03
2606,362,2023-12-23,2016.06
2607,324,2023-05-09,2893.23
2608,335,2024-03-11,845.96
2609,525,2023-08-08,1164.55
2610,891,2025-02-20,2032.76
2611,829,2025-03-25,1229.46
2612,910,2025-02-09,3304.06
2613,707,2023-03-17,1118.79
2614,610,2024-11-27,2064.74
2615,168,2023-07-14,864.69
2616,420,2025-12-05,1971.26
2617,754,2025-11-19,2434.42
2618,175,2025-01-29,1212.9
2619,760,2023-08-16,4263.6
2620,624,2023-06-01,802.11
2621,655,2025-07-14,449.67
2622,949,2024-11-03,1864.83
2623,536,2025-03-12,2109.49
2624,350,2025-06-08,3308.55
2625,968,2024-11-20,2140.53
2626,456,2025-08-16,3016.14
2627,843,2025-02-04,139.8
2628,321,2025-10-30,2889.28
2629,690,2025-03-19,1038.51
2630,125,2023-09-07,2840.28
2631,138,2024-10-07,1560.77
2632,61,2025-12-23,239.77
2633,291,2024-11-02,808.26
2634,218,2025-08-02,1042.26
2635,815,2025-12-23,1550.46
2636,707,2024-12-15,1731.56
2637,722,2023-01-15,1530.49
2638,649,2024-08-20,1238.07
2639,599,2025-09-25,2896.23
2640,629,2023-03-29,743.92
2641,187,2025-07-24,131.31
2642,609,2025-05-13,1952.55
2643,387,2024-06-06,656.29
2644,915,2023-08-03,2933.32
2645,849,2024-06-27,332.08
2646,39,2024-01-22,1689.38
2647,214,2025-05-14,691.7
2648,266,2024-07-08,2485.55
2649,949,2023-02-14,4118.53
2650,642,2023-01-08,1607.59
2651,773,2024-12-19,111.74
2652,852,2024-11-04,3567.68
2653,992,2025-05-20,3661.08
2654,970,2024-03-02,3054.8
2655,766,2025-01-05,1675.45
2656,97,2024-04-21,370.32
2657,638,2023-08-19,506.92
2658,559,2023-09-19,2249.24
2659,868,2023-12-15,860.49
2660,669,2024-12-30,1889.71
2661,725,2025-10-10,1436.23
2662,659,2023-06-04,286.52
2663,732,2024-09-25,109.33
2664,148,2024-07-21,2992.49
2665,262,2025-04-13,996.27
2666,508,2024-09-03,1189.25
2667,853,2024-03-14,395.57
2668,849,2023-04-16,340.76
2669,392,2025-12-12,1127.7
2670,560,2025-03-28,1453.48
2671,344,2024-04-29,1772.46
2672,982,2023-03-05,842.78
2673,488,2024-10-03,215.49
2674,507,2024-05-13,305.77
2675,818,2025-08-02,615.52
2676,771,2023-03-12,1233.09
2677,43,2025-11-09,1364.35
2678,824,2024-06-03,1280.18
2679,508,2023-08-16,1917.44
2680,56,2023-10-24,833.05
2681,189,2025-01-08,678.01
2682,148,2024-12-02,619.06
2683,146,2023-02-04,996.79
2684,691,2024-01-10,1336.6
2685,419,2023-06-11,1865.44
2686,971,2024-12-07,1180.64
2687,135,2023-08-05,413.67
2688,114,2024-10-16,3593.48
2689,822,2025-04-27,2586.34
2690,130,2024-03-14,1979.29
2691,266,2023-02-18,1922.56
2692,503,2024-08-20,2835.64
2693,744,2025-12-19,1293.78
2694,131,2024-02-09,1211.58
2695,277,2025-07-08,51.6
2696,121,2024-04-03,1775.51
2697,68,2023-12-07,898.62
2698,962,2023-10-31,951.98
2699,2,2024-03-02,413.15
2700,562,2025-11-28,2069.3
2701,114,2023-01-10,226.26
2702,586,2023-07-04,299.93
2703,416,2023-01-06,164.35
2704,394,2023-11-08,1017.45
2705,957,2025-07-24,1188.46
2706,398,2023-01-19,2611.62
2707,251,2023-03-25,1398.81
2708,836,2025-11-20,941.97
2709,741,2024-05-15,1366.44
2710,662,2025-01-26,1133.34
2711,997,2023-02-07,579.74
2712,71,2025-01-13,827.11
2713,423,2025-04-21,111.16
2714,385,2024-05-27,1329.34
2715,152,2023-04-20,646.47
2716,142,2024-06-30,1212.39
2717,789,2023-07-07,3103.51
2718,985,2025-03-11,1797.14
2719,909,2023-05-24,2236.83
2720,995,2024-01-30,1235.96
2721,90,2023-11-23,2122.0
2722,704,2025-05-07,46.6
2723,806,2024-11-01,1761.82
2724,905,2023-03-06,1349.01
2725,178,2024-03-24,503.5
2726,419,2023-02-18,362.94
2727,576,2024-05-11,2926.73
2728,753,2025-05-24,439.83
2729,129,2023-03-02,1365.05
2730,440,2025-06-10,769.58
2731,743,2023-04-05,1380.57
2732,873,2024-09-06,1482.12
2733,512,2024-02-24,1902.77
2734,985,2025-05-13,385.04
2735,548,2023-12-13,1455.71
2736,696,2023-09-16,1595.49
2737,721,2025-03-04,1499.39
2738,980,2025-06-24,2472.93
2739,850,2023-06-14,708.54
2740,371,2023-01-31,126.7
2741,826,2025-11-11,582.63
2742,241,2024-10-03,813.05
2743,900,2025-02-13,3378.59
2744,168,2024-12-31,2119.58
2745,284,2024-08-02,29.76
2746,104,2025-10-06,957.65
2747,151,2025-08-07,485.86
2748,315,2024-04-06,2373.53
2749,742,2023-05-13,1640.59
2750,356,2023-07-21,457.83
2751,94,2023-11-26,687.56
2752,822,2024-01-17,2194.41
2753,53,2024-09-28,2681.84
2754,658,2025-10-31,1344.18
2755,609,2025-07-03,1795.11
2756,305,2025-08-30,315.13
2757,769,2025-10-13,804.8
2758,781,2025-04-29,1258.8
2759,108,2025-03-05,2482.38
2760,632,2023-04-15,3031.4
2761,944,2023-01-20,213.97
2762,982,2025-06-15,1962.22
2763,24,2025-08-25,2270.97
2764,536,2023-01-08,2819.32
2765,115,2025-04-30,39.35
2766,566,2025-11-14,1258.8
2767,482,2023-11-13,1558.14
2768,649,2025-02-25,1350.57
2769,497,2024-11-24,1082.4
2770,885,2023-08-06,847.94
2771,561,2023-01-31,2781.62
2772,889,2024-08-23,838.02
2773,988,2024-01-17,1416.79
2774,809,2025-02-26,3357.44
2775,21,2025-03-07,2721.73
2776,592,2025-01-16,515.43
2777,119,2025-04-12,1437.54
2778,223,2024-02-09,1363.01
2779,869,2024-03-09,429.78
2780,887,2024-03-30,1629.42
2781,935,2023-08-08,861.79
2782,378,2023-05-26,2289.44
2783,298,2025-04-07,657.84
2784,239,2024-09-26,2313.99
2785,503,2025-11-01,2475.15
2786,141,2023-06-06,2335.49
2787,510,2025-11-03,842.78
2788,266,2023-11-13,1685.66
2789,752,2025-02-24,955.0
2790,806,2024-08-22,1601.08
2791,145,2023-03-17,1077.78
2792,63,2025-10-21,3231.56
2793,771,2024-04-15,1017.88
2794,234,2025-12-21,419.6
2795,910,2025-06-24,921.47
2796,688,2024-01-06,1530.43
2797,541,2025-04-04,1438.65
2798,854,2024-09-06,111.16
2799,439,2024-05-28,361.78
2800,700,2024-02-28,1227.91
2801,966,2024-11-23,583.8
2802,428,2023-10-11,1631.71
2803,517,2025-08-31,3233.29
2804,696,2024-04-23,976.18
2805,797,2024-04-26,3202.98
2806,791,2023-10-24,2002.4
2807,440,2024-06-11,210.92
2808,699,2024-10-20,1517.03
2809,728,2024-11-25,1926.77
2810,884,2023-02-26,663.53
2811,489,2024-03-06,1111.75
2812,181,2023-12-26,546.09
2813,856,2025-08-09,1160.75
2814,110,2025-05-16,850.58
2815,632,2025-01-31,902.44
2816,858,2025-04-07,1864.09
2817,599,2024-01-02,2138.45
2818,985,2023-01-29,388.58
2819,695,2025-03-25,1832.46
2820,890,2023-05-27,1835.54
2821,909,2023-03-22,949.9
2822,214,2024-01-14,2600.44
2823,884,2025-06-21,463.56
2824,248,2023-01-11,1314.59
2825,631,2024-10-27,1448.01
2826,225,2024-04-05,1415.01
2827,185,2023-06-28,727.73
2828,357,2023-04-08,234.48
2829,736,2025-05-09,1767.0
2830,312,2024-12-29,1382.36
2831,767,2025-02-04,166.74
2832,1,2025-11-01,2249.82
2833,46,2023-01-21,126.02
2834,610,2023-04-06,483.49
2835,796,2024-09-04,848.32
2836,556,2023-03-12,1088.58
2837,251,2025-01-02,457.83
2838,830,2025-02-05,2221.96
2839,346,2024-08-03,1422.15
2840,517,2024-08-06,313.64
2841,897,2023-11-29,877.61
2842,8,2023-02-24,1503.8
2843,126,2023-09-16,1723.59
2844,455,2024-11-13,1599.33
2845,412,2024-02-10,706.82
2846,317,2025-01-31,505.84
2847,794,2024-07-03,126.02
2848,924,2025-07-06,996.22
2849,458,2023-06-05,449.73
2850,740,2025-03-31,290.22
2851,155,2025-11-07,2825.95
2852,124,2025-07-07,1883.49
2853,163,2025-12-27,1003.63
2854,723,2023-08-05,1427.97
2855,236,2024-11-10,522.48
2856,791,2023-10-13,493.05
2857,108,2024-09-05,1017.48
2858,497,2025-08-02,1204.92
2859,384,2024-05-29,1861.26
2860,242,2024-06-04,2504.24
2861,950,2023-01-16,1054.57
2862,505,2025-02-21,3135.78
2863,98,2025-01-03,3424.43
2864,59,2025-11-30,1910.76
2865,197,2023-12-18,1687.33
2866,808,2023-12-19,261.69
2867,273,2025-03-25,1018.48
2868,883,2024-10-15,916.93
2869,177,2024-01-11,1050.91
2870,747,2025-04-10,959.97
2871,566,2025-04-22,1156.27
2872,662,2023-01-27,237.9
2873,252,2024-07-14,1353.66
2874,588,2023-12-25,2829.52
2875,138,2025-04-19,2312.19
2876,190,2023-05-17,3585.59
2877,52,2023-06-22,2535.33
2878,306,2025-08-07,428.76
2879,228,2025-02-21,272.6
2880,430,2023-02-13,2719.36
2881,946,2025-05-06,529.36
2882,892,2023-09-23,2093.84
2883,587,2024-10-28,746.33
2884,434,2023-07-04,981.36
2885,806,2025-04-20,250.62
2886,960,2024-06-14,963.57
2887,733,2023-07-23,2583.69
2888,476,2025-08-20,1408.18
2889,810,2024-05-29,2602.95
2890,103,2025-11-13,3391.91
2891,715,2024-01-10,475.8
2892,574,2024-03-24,872.54
2893,354,2025-05-27,1678.91
2894,584,2023-01-23,2193.25
2895,764,2024-04-06,3408.13
2896,479,2023-12-21,1721.79
2897,273,2023-05-10,592.98
2898,348,2024-04-10,2068.81
2899,286,2024-04-25,1932.96
2900,800,2024-03-27,1287.55
2901,867,2025-04-20,382.64
2902,467,2025-10-31,2617.65
2903,771,2025-07-13,2050.22
2904,774,2024-04-23,1539.85
2905,382,2025-11-25,2822.05
2906,12,2025-11-24,3181.0
2907,395,2023-02-11,894.38
2908,922,2023-03-16,698.12
2909,937,2025-05-20,2393.73
2910,23,2025-04-08,2869.92
2911,421,2025-08-31,3135.02
2912,520,2025-06-01,1425.87
2913,828,2023-04-06,1385.76
2914,833,2023-12-13,2733.35
2915,331,2023-02-14,1673.88
2916,269,2025-05-15,576.46
2917,700,2025-06-25,253.4
2918,211,2024-01-18,351.47
2919,412,2023-11-30,2268.18
2920,690,2023-11-24,3049.38
2921,475,2023-07-05,900.13
2922,415,2024-08-20,1332.21
2923,606,2024-04-25,238.37
2924,981,2024-10-31,1090.26
2925,290,2025-01-04,2946.75
2926,840,2025-06-18,1391.56
2927,544,2023-11-29,1612.19
2928,806,2024-05-17,482.67
2929,802,2023-06-04,1177.89
2930,650,2025-02-10,1373.8
2931,541,2023-04-17,1278.03
2932,872,2024-06-01,1213.21
2933,794,2023-04-05,264.68
2934,960,2023-11-16,801.28
2935,645,2023-03-06,1744.32
2936,564,2023-12-23,1489.62
2937,469,2023-10-29,2023.94
2938,283,2023-07-01,753.27
2939,3,2025-05-16,2184.29
2940,136,2023-02-01,3474.4
2941,776,2023-12-25,1399.91
2942,391,2024-01-12,644.11
2943,183,2023-01-23,1819.04
2944,221,2025-04-15,2167.93
2945,565,2024-06-29,1709.48
2946,136,2024-08-24,1058.77
2947,316,2023-03-28,2972.53
2948,772,2023-06-12,2324.01
2949,861,2025-11-10,3096.92
2950,284,2025-03-30,1749.61
2951,827,2025-08-07,3420.9
2952,318,2025-09-19,1096.47
2953,191,2025-12-10,1888.55
2954,427,2025-03-26,1384.26
2955,598,2025-04-15,1660.25
2956,605,2023-11-13,2178.21
2957,886,2025-03-29,1874.28
2958,309,2023-09-06,711.71
2959,536,2024-05-30,2193.96
2960,159,2023-09-16,1728.12
2961,675,2025-08-13,2280.65
2962,678,2024-04-09,1353.66
2963,959,2023-05-25,582.06
2964,529,2025-10-12,1352.56
2965,606,2025-06-09,1579.89
2966,963,2023-10-05,933.13
2967,57,2025-11-28,580.31
2968,584,2025-09-19,2054.22
2969,129,2023-03-11,512.04
2970,675,2025-01-16,686.18
2971,419,2025-04-17,823.56
2972,586,2024-11-13,3676.74
2973,318,2024-05-22,1781.39
2974,231,2023-05-29,1232.53
2975,871,2025-04-08,83.54
2976,509,2025-09-30,1798.23
2977,430,2023-06-26,4517.86
2978,612,2023-05-26,1373.31
2979,189,2024-08-24,935.24
2980,799,2024-07-08,3060.75
2981,323,2023-05-15,545.2
2982,424,2024-10-20,1258.8
2983,74,2025-08-23,817.8
2984,874,2025-01-01,1060.23
2985,245,2023-12-07,3787.06
2986,834,2023-05-31,3685.5
2987,329,2025-07-14,1546.89
2988,255,2023-08-28,1414.82
2989,602,2024-05-18,322.14
2990,327,2024-09-30,576.46
2991,19,2024-05-24,3441.09
2992,392,2025-03-17,176.51
2993,245,2025-11-18,2119.8
2994,996,2023-02-13,2185.84
2995,715,2024-11-23,852.02
2996,709,2025-06-14,1643.54
2997,480,2024-09-06,1408.67
2998,518,2025-09-16,353.36
2999,43,2023-08-29,2659.48
3000,95,2024-02-13,792.35
3001,344,2024-07-18,2336.03
3002,609,2025-04-05,765.28
3003,818,2023-11-22,1099.03
3004,927,2025-08-21,529.36
3005,975,2024-07-12,1787.34
3006,982,2023-04-27,1482.7
3007,764,2023-05-31,2119.3
3008,894,2025-04-14,1084.47
3009,385,2023-01-06,1047.97
3010,758,2025-12-30,1890.34
3011,7,2024-03-18,1167.32
3012,406,2025-03-21,1080.56
3013,133,2025-12-23,1176.51
3014,440,2024-06-28,429.78
3015,602,2023-09-05,324.99
3016,45,2023-08-31,477.18
3017,30,2023-10-21,2111.12
3018,706,2024-02-14,2942.74
3019,879,2023-08-18,3632.85
3020,137,2025-08-07,1912.64
3021,646,2023-10-08,421.84
3022,766,2024-07-30,636.51
3023,17,2023-09-05,2882.46
3024,416,2023-11-18,915.91
3025,127,2025-10-07,2650.95
3026,831,2025-05-10,314.49
3027,459,2023-01-22,807.32
3028,135,2024-02-07,397.68
3029,384,2024-02-12,335.36
3030,236,2023-07-04,1295.31
3031,586,2023-05-07,644.02
3032,252,2024-10-30,1240.27
3033,992,2024-06-25,779.52
3034,598,2023-04-22,2255.76
3035,777,2025-12-10,2363.81
3036,339,2025-03-06,223.14
3037,200,2024-10-22,2673.84
3038,704,2025-08-17,29.76
3039,994,2024-05-12,1605.73
3040,103,2024-01-16,1600.98
3041,501,2024-05-10,1983.81
3042,619,2025-09-08,1421.58
3043,882,2025-04-09,2061.02
3044,246,2023-12-02,2499.19
3045,450,2025-08-27,255.0
3046,739,2025-12-31,2160.89
3047,187,2023-02-14,1634.05
3048,529,2024-07-25,1263.36
3049,620,2025-12-11,1278.04
3050,340,2024-10-19,359.5
3051,707,2024-12-01,1163.66
3052,447,2023-05-23,509.41
3053,4,2025-03-16,822.39
3054,641,2023-11-05,1086.22
3055,224,2024-02-22,753.27
3056,519,2023-03-11,952.0
3057,572,2025-01-10,630.26
3058,817,2023-03-12,1606.11
3059,139,2024-08-12,68.76
3060,656,2025-08-26,981.26
3061,692,2025-06-08,1065.48
3062,381,2023-01-05,1468.18
3063,679,2024-12-31,1449.06
3064,323,2025-09-21,2269.86
3065,589,2024-07-22,2277.97
3066,911,2024-10-07,1957.64
3067,147,2025-05-03,1595.73
3068,104,2023-09-25,131.31
3069,562,2025-12-28,86.15
3070,338,2024-08-13,3517.15
3071,448,2023-12-01,1718.34
3072,938,2024-09-14,972.41
3073,765,2025-10-29,1031.07
3074,462,2025-12-12,2429.79
3075,51,2025-02-26,68.76
3076,715,2024-06-07,3920.31
3077,401,2023-02-20,650.09
3078,581,2025-03-03,526.6
3079,877,2025-06-29,341.95
3080,860,2023-05-02,2376.82
3081,365,2024-10-14,1218.96
3082,970,2025-03-27,1781.14
3083,103,2023-12-19,868.95
3084,396,2025-12-08,1737.28
3085,366,2023-05-27,1450.27
3086,883,2024-09-11,705.98
3087,956,2024-08-29,490.89
3088,207,2025-12-19,1114.74
3089,748,2023-05-11,1772.39
3090,158,2024-03-10,3598.2
3091,627,2025-12-31,1971.3
3092,71,2024-03-11,850.94
3093,68,2025-09-01,2224.42
3094,372,2025-03-08,1977.74
3095,770,2025-10-04,694.41
3096,655,2024-04-01,2995.61
3097,443,2023-01-03,653.84
3098,151,2023-04-01,1856.73
3099,999,2023-10-14,452.79
3100,865,2024-10-01,934.59
3101,762,2025-06-20,2568.83
3102,979,2023-08-21,734.75
3103,536,2023-11-22,747.78
3104,133,2024-10-17,1888.79
3105,785,2024-03-26,1408.56
3106,370,2025-02-10,2467.59
3107,870,2025-06-27,1360.66
3108,187,2024-03-13,332.08
3109,832,2025-12-20,1349.01
3110,513,2023-11-03,3099.01
3111,320,2025-04-28,2788.85
3112,226,2025-08-28,166.74
3113,515,2023-02-25,952.56
3114,848,2023-04-26,223.48
3115,324,2024-07-12,1172.22
3116,331,2024-06-15,93.2
3117,431,2025-10-13,2120.97
3118,554,2023-03-23,1779.81
3119,329,2025-10-08,3641.42
3120,172,2025-04-09,1109.0
3121,882,2023-11-15,418.38
3122,409,2023-06-12,1837.46
3123,112,2024-01-05,139.8
3124,618,2023-02-27,627.75
3125,951,2025-12-07,906.12
3126,8,2025-04-02,2061.96
3127,136,2024-03-25,4055.99
3128,915,2024-04-18,652.5
3129,953,2025-06-13,2670.24
3130,46,2025-05-11,1968.94
3131,998,2024-01-27,1132.35
3132,242,2023-07-27,302.81
3133,338,2024-11-27,418.38
3134,451,2023-03-09,1506.74
3135,618,2024-03-31,1772.95
3136,996,2023-06-06,1267.3
3137,105,2023-11-09,516.34
3138,411,2025-06-28,372.51
3139,769,2025-03-16,3402.64
3140,551,2023-04-20,645.83
3141,274,2025-01-01,1891.78
3142,937,2024-04-19,814.93
3143,628,2024-10-15,1267.19
3144,597,2025-10-17,633.27
3145,151,2025-06-18,555.85
3146,793,2024-03-02,1212.39
3147,850,2023-07-01,2446.79
3148,168,2024-04-09,408.55
3149,876,2025-02-02,446.28
3150,642,2024-06-04,3229.03
3151,867,2025-08-22,869.28
3152,648,2024-12-31,3312.43
3153,66,2025-06-24,421.39
3154,972,2023-11-27,698.74
3155,415,2023-05-28,1468.57
3156,492,2025-03-02,335.22
3157,262,2024-02-21,2786.98
3158,549,2025-04-09,515.0
3159,435,2024-12-13,413.67
3160,662,2025-02-26,1220.94
3161,387,2025-07-15,2728.97
3162,2,2023-10-13,1068.41
3163,138,2023-09-20,1174.53
3164,629,2023-03-23,41.7
3165,449,2025-05-17,2540.92
3166,630,2023-05-28,1303.77
3167,281,2024-08-24,165.85
3168,217,2024-05-17,1518.42
3169,903,2024-09-21,1544.8
3170,393,2024-05-19,2203.26
3171,753,2025-02-20,2507.68
3172,450,2025-02-08,643.35
3173,950,2024-10-24,444.99
3174,821,2024-11-16,584.9
3175,948,2024-06-07,3152.22
3176,481,2024-05-08,935.22
3177,388,2023-06-21,1363.62
3178,367,2023-07-10,755.25
3179,801,2025-07-26,2159.87
3180,15,2024-10-21,2404.44
3181,98,2025-11-18,2084.13
3182,515,2023-04-16,144.48
3183,714,2025-09-10,402.33
3184,87,2024-10-26,335.36
3185,235,2025-06-06,788.97
3186,80,2025-07-23,1373.49
3187,688,2025-04-10,1554.3
3188,668,2023-01-05,282.4
3189,251,2023-05-28,1015.32
3190,414,2023-03-10,423.97
3191,56,2024-01-14,2577.37
3192,296,2023-07-15,382.64
3193,28,2025-04-06,1933.33
3194,603,2023-10-18,96.32
3195,435,2024-05-26,162.65
3196,139,2023-10-07,1212.54
3197,681,2023-12-27,664.16
3198,144,2023-02-26,258.45
3199,629,2023-04-05,256.0
3200,263,2025-12-30,438.06
3201,658,2023-12-23,925.4
3202,250,2024-06-04,942.99
3203,312,2024-01-16,2106.92
3204,525,2025-05-30,2473.45
3205,254,2025-06-14,1224.25
3206,564,2025-01-08,672.62
3207,415,2023-07-08,1574.54
3208,577,2023-05-16,1261.8
3209,894,2025-11-12,286.52
3210,427,2024-09-06,777.16
3211,802,2025-01-26,1520.79
3212,380,2023-11-23,2722.36
3213,326,2024-04-22,1982.16
3214,949,2025-04-15,1382.4
3215,910,2024-11-25,1625.42
3216,774,2025-03-06,2082.59
3217,657,2025-07-26,1289.69
3218,963,2024-08-09,1819.34
3219,27,2025-04-25,182.82
3220,552,2023-10-29,1849.94
3221,624,2023-06-08,1383.48
3222,919,2025-11-21,722.27
3223,251,2023-02-17,1262.91
3224,794,2023-01-09,317.28
3225,629,2025-05-17,2909.03
3226,588,2024-03-01,97.88
3227,293,2025-03-26,864.32
3228,407,2024-01-12,2966.46
3229,169,2025-03-06,1663.59
3230,112,2025-07-31,1531.56
3231,921,2024-09-07,216.66
3232,841,2024-06-21,3838.15
3233,581,2025-07-31,286.52
3234,463,2023-02-22,1608.66
3235,34,2023-08-03,1315.29
3236,795,2024-05-20,1553.81
3237,996,2024-07-10,710.44
3238,673,2024-02-25,1544.81
3239,817,2024-06-27,68.76
3240,978,2023-05-26,1800.14
3241,107,2025-03-31,1353.66
3242,671,2023-06-20,745.86
3243,672,2023-11-27,1432.5
3244,576,2025-05-04,3332.85
3245,41,2024-05-19,1484.07
3246,917,2024-11-05,1429.89
3247,203,2023-06-02,2214.02
3248,103,2024-02-25,2037.17
3249,209,2023-10-04,493.05
3250,317,2023-02-03,840.0
3251,166,2025-12-02,3422.95
3252,140,2025-09-19,89.28
3253,219,2025-06-12,2248.37
3254,74,2024-05-04,2802.88
3255,802,2024-08-09,629.49
3256,357,2024-08-04,641.91
3257,244,2023-06-18,1874.7
3258,444,2024-01-15,1411.76
3259,180,2025-10-14,1845.49
3260,499,2023-05-14,2464.81
3261,937,2025-01-05,2712.8
3262,32,2025-01-26,1207.2
3263,718,2024-11-28,1916.37
3264,304,2023-10-26,276.07
3265,467,2023-11-16,2346.93
3266,266,2025-02-22,264.68
3267,680,2023-03-29,1147.92
3268,944,2024-07-16,286.27
3269,839,2025-02-13,3487.3
3270,4,2025-04-23,1599.17
3271,550,2023-10-16,529.36
3272,173,2024-01-29,1546.08
3273,152,2024-01-06,1442.44
3274,549,2024-07-22,3427.32
3275,305,2023-03-07,388.58
3276,40,2024-07-02,1629.32
3277,356,2023-03-02,971.28
3278,785,2025-12-22,4051.33
3279,570,2023-03-25,2857.56
3280,917,2024-09-06,286.52
3281,932,2024-11-05,818.27
3282,893,2023-09-16,2846.38
3283,751,2023-09-21,2825.51
3284,395,2024-03-30,3121.57
3285,233,2025-08-09,2706.4
3286,927,2025-06-29,1634.55
3287,327,2024-11-10,4254.04
3288,778,2024-07-23,312.35
3289,618,2025-05-30,3388.23
3290,16,2025-02-11,68.76
3291,398,2024-11-10,1926.52
3292,85,2025-03-28,1351.78
3293,680,2023-05-22,1064.17
3294,651,2023-02-11,2410.21
3295,870,2025-03-25,1830.11
3296,822,2023-01-19,2359.4
3297,525,2023-01-10,105.76
3298,466,2023-09-16,1011.35
3299,615,2023-08-10,1568.88
3300,951,2023-02-28,1313.91
3301,378,2025-07-15,315.13
3302,227,2023-10-23,3206.37
3303,551,2023-10-13,2818.6
3304,927,2023-07-05,763.41
3305,28,2024-09-10,253.4
3306,555,2023-12-29,1427.97
3307,247,2023-12-27,1445.23
3308,840,2024-12-27,108.33
3309,860,2024-04-17,773.75
3310,429,2023-07-15,2178.95
3311,502,2025-09-24,370.32
3312,3,2023-04-30,1271.91
3313,596,2024-11-30,3692.92
3314,694,2024-07-29,1012.39
3315,745,2025-07-09,3469.43
3316,240,2023-06-19,1382.39
3317,297,2025-06-22,1321.29
3318,303,2024-12-23,880.96
3319,943,2023-06-14,1626.99
3320,182,2025-08-22,1305.16
3321,664,2024-10-19,1335.86
3322,160,2023-09-28,644.42
3323,490,2025-06-23,1099.02
3324,846,2025-09-05,1713.87
3325,127,2024-12-29,4488.69
3326,377,2025-04-28,1213.41
3327,867,2023-11-08,2488.14
3328,584,2023-11-01,696.64
3329,266,2025-06-14,1325.58
3330,628,2024-03-03,2305.02
3331,265,2023-07-31,1808.17
3332,74,2024-11-29,815.91
3333,101,2024-07-16,732.68
3334,168,2025-05-26,2087.8
3335,500,2024-01-10,1663.12
3336,689,2025-03-14,1894.24
3337,542,2025-06-22,2658.29
3338,851,2023-09-04,26.26
3339,641,2023-10-10,906.46
3340,335,2025-02-23,3192.81
3341,505,2024-01-03,2699.19
3342,702,2024-07-05,739.79
3343,309,2025-06-14,2027.38
3344,473,2023-01-13,2434.4
3345,383,2023-08-27,3664.87
3346,543,2023-10-02,765.28
3347,569,2023-10-22,1587.27
3348,902,2023-11-16,378.06
3349,721,2024-07-06,840.32
3350,456,2023-01-25,1682.07
3351,206,2023-01-09,167.68
3352,905,2023-11-07,1118.79
3353,693,2025-11-26,1174.0
3354,209,2024-02-24,284.79
3355,391,2023-02-16,3538.86
3356,715,2024-02-28,1401.73
3357,898,2023-09-30,964.94
3358,940,2025-05-08,660.02
3359,268,2025-01-26,126.02
3360,384,2023-04-13,213.97
3361,921,2024-11-10,1683.92
3362,708,2023-05-03,2942.23
3363,293,2024-06-06,430.98
3364,63,2024-07-10,1215.02
3365,916,2025-11-08,962.12
3366,650,2023-07-31,1114.66
3367,328,2024-12-22,2218.04
3368,391,2024-07-31,1429.52
3369,39,2023-11-13,2756.28
3370,721,2024-02-23,2649.4
3371,435,2025-11-25,1765.7
3372,594,2025-12-03,648.17
3373,68,2025-09-02,279.7
3374,886,2023-02-27,738.63
3375,660,2023-05-18,1388.41
3376,975,2024-05-05,1382.58
3377,168,2024-08-01,1368.63
3378,97,2025-08-16,3213.04
3379,952,2025-05-21,799.88
3380,808,2025-11-21,1000.78
3381,441,2024-03-30,1252.87
3382,63,2023-12-04,678.68
3383,992,2024-05-03,576.46
3384,838,2024-01-26,140.01
3385,947,2025-08-24,586.63
3386,784,2024-04-03,2791.4
3387,144,2024-10-15,751.48
3388,517,2025-03-09,1012.58
3389,9,2025-06-25,490.89
3390,50,2023-10-17,2578.71
3391,222,2023-04-17,1226.96
3392,481,2023-07-12,2072.23
3393,374,2025-06-08,1060.16
3394,622,2025-02-12,3875.13
3395,156,2023-11-27,2779.52
3396,201,2025-07-28,2490.21
3397,721,2023-01-28,2139.74
3398,52,2023-08-22,1401.66
3399,39,2023-07-16,335.36
3400,726,2023-11-07,1889.78
3401,586,2024-03-03,2516.87
3402,226,2024-10-14,439.24
3403,615,2024-01-18,1353.66
3404,413,2025-08-24,2825.76
3405,696,2024-05-06,494.07
3406,710,2023-10-12,1949.75
3407,552,2024-11-13,1658.35
3408,298,2023-01-06,842.7
3409,902,2023-10-17,576.46
3410,681,2023-04-12,390.33
3411,765,2025-02-11,210.92
3412,604,2023-02-19,1225.02
3413,748,2023-04-27,1263.02
3414,932,2024-03-20,1146.91
3415,740,2023-03-19,3837.32
3416,745,2023-01-08,1661.83
3417,344,2024-07-24,539.25
3418,902,2024-01-04,1948.82
3419,455,2025-05-04,1365.71
3420,26,2025-11-14,404.13
3421,691,2025-05-28,2763.68
3422,893,2024-12-12,499.81
