order_id,product_id,quantity,unit_price
4073,53,2,126.7
4073,4,2,430.17
4073,46,3,475.99
4074,82,1,109.33
4074,57,3,358.71
4074,37,2,451.22
4075,30,2,158.92
4075,34,3,251.75
4075,89,3,272.6
4075,83,3,392.17
4075,69,2,46.67
4076,55,3,39.35
4077,97,3,414.93
4077,52,1,269.61
4077,21,3,43.77
4078,98,2,351.47
4079,97,1,414.93
4079,25,2,170.38
4079,50,1,366.34
4079,99,3,29.76
4080,70,1,288.23
4081,2,1,83.54
4082,62,3,353.41
4083,70,1,288.23
4083,31,3,315.13
4083,15,2,256.0
4083,67,1,75.42
4084,82,3,109.33
4084,33,2,299.93
4084,10,3,213.97
4084,76,3,402.4
4085,27,1,13.9
4086,41,3,210.92
4086,8,3,215.49
4087,80,1,143.26
4088,80,1,143.26
4088,87,1,238.37
4089,34,2,251.75
4089,84,3,296.51
4089,38,3,382.64
4089,48,2,332.08
4090,99,1,29.76
4090,37,2,451.22
4090,62,3,353.41
4091,91,2,111.74
4091,77,2,353.36
4091,23,3,148.33
4091,38,3,382.64
4092,10,2,213.97
4092,59,2,461.42
4092,40,3,13.13
4092,4,2,430.17
4093,73,2,126.02
4093,99,1,29.76
4093,74,1,137.89
4093,96,3,346.17
4094,16,3,451.95
4094,28,3,108.33
4094,61,1,264.68
4094,55,1,39.35
4095,49,2,426.01
4095,11,3,362.94
4095,72,3,482.47
4095,17,1,97.88
4096,70,2,288.23
4097,99,1,29.76
4097,64,1,487.53
4097,73,3,126.02
4097,4,1,430.17
4097,77,1,353.36
4098,21,2,43.77
4099,41,3,210.92
4099,92,1,161.07
4100,56,1,498.51
4100,62,1,353.41
4100,10,2,213.97
4101,22,2,237.9
4101,91,3,111.74
4102,78,1,370.32
4103,41,1,210.92
4103,54,3,251.09
4104,38,3,382.64
4104,30,1,158.92
4104,63,3,192.52
4105,65,1,51.6
4105,33,3,299.93
4106,22,2,237.9
4107,8,2,215.49
4107,6,1,457.83
4108,6,1,457.83
4108,73,3,126.02
4109,65,3,51.6
4109,98,1,351.47
4110,38,3,382.64
4110,62,2,353.41
4111,56,1,498.51
4111,85,1,86.15
4111,60,1,449.67
4111,66,1,56.83
4112,22,1,237.9
4112,77,3,353.36
4112,96,3,346.17
4112,35,1,388.58
4113,45,2,439.83
4113,11,3,362.94
4113,28,3,108.33
4113,63,2,192.52
4114,15,3,256.0
4114,39,3,130.11
4114,95,3,87.23
4114,84,2,296.51
4114,14,2,192.68
4115,79,1,165.85
4115,13,3,48.16
4115,72,1,482.47
4115,38,1,382.64
4115,42,3,124.17
4116,80,2,143.26
4116,96,1,346.17
4116,55,3,39.35
4117,12,1,142.92
4117,73,2,126.02
4117,34,2,251.75
4118,38,3,382.64
4118,97,1,414.93
4118,88,3,209.19
4118,45,2,439.83
4118,82,1,109.33
4119,7,2,372.93
4120,23,3,148.33
4120,71,3,223.14
4120,58,3,55.58
4121,22,3,237.9
4121,18,3,404.13
4121,44,3,421.39
4121,61,2,264.68
4122,17,1,97.88
4123,79,1,165.85
4123,32,3,237.32
4123,92,1,161.07
4124,61,2,264.68
4124,22,2,237.9
4125,87,2,238.37
4125,100,2,419.6
4125,73,3,126.02
4126,32,3,237.32
4127,58,3,55.58
4128,70,2,288.23
4128,17,2,97.88
4128,43,2,179.75
4129,20,2,477.5
4129,31,3,315.13
4129,80,2,143.26
4129,49,3,426.01
4130,73,2,126.02
4130,2,2,83.54
4131,53,1,126.7
4132,1,2,197.66
4132,52,3,269.61
4132,55,2,39.35
4132,24,1,423.97
4132,97,3,414.93
4133,5,1,280.9
4133,59,1,461.42
4133,27,3,13.9
4133,60,3,449.67
4133,93,1,139.85
4134,50,1,366.34
4134,36,2,105.76
4134,69,1,46.67
4134,2,2,83.54
4135,39,3,130.11
4135,33,3,299.93
4135,4,1,430.17
4136,11,1,362.94
4136,79,3,165.85
4136,47,2,10.72
4136,49,3,426.01
4136,43,3,179.75
4137,72,3,482.47
4137,39,2,130.11
4137,10,3,213.97
4138,17,1,97.88
4138,69,2,46.67
4139,5,1,280.9
4139,91,2,111.74
4139,18,1,404.13
4139,76,1,402.4
4140,99,2,29.76
4140,39,1,130.11
4140,66,2,56.83
4140,82,3,109.33
4141,70,1,288.23
4141,95,2,87.23
4142,33,3,299.93
4142,51,2,60.94
4142,5,1,280.9
4142,61,2,264.68
4142,1,3,197.66
4143,63,2,192.52
4144,25,1,170.38
4144,11,1,362.94
4144,57,3,358.71
4144,21,3,43.77
4144,55,2,39.35
4145,51,1,60.94
4145,26,2,281.01
4145,83,2,392.17
4146,51,2,60.94
4146,14,1,192.68
4146,99,3,29.76
4146,23,3,148.33
4146,54,3,251.09
4147,78,2,370.32
4147,63,1,192.52
4147,47,2,10.72
4147,43,3,179.75
4147,65,3,51.6
4148,69,3,46.67
4148,66,2,56.83
4148,11,3,362.94
4148,55,3,39.35
4149,80,2,143.26
4150,10,3,213.97
4150,14,3,192.68
4150,74,3,137.89
4151,37,2,451.22
4151,83,1,392.17
4151,39,1,130.11
4151,91,1,111.74
4152,82,2,109.33
4152,58,2,55.58
4152,66,2,56.83
4152,98,2,351.47
4153,62,1,353.41
4153,88,2,209.19
4153,60,1,449.67
4154,99,3,29.76
4154,82,3,109.33
4154,44,3,421.39
4154,95,1,87.23
4154,71,2,223.14
4155,48,1,332.08
4155,54,1,251.09
4155,37,2,451.22
4155,97,3,414.93
4155,93,2,139.85
4156,11,2,362.94
4156,10,2,213.97
4156,93,2,139.85
4157,61,1,264.68
4157,59,1,461.42
4158,50,3,366.34
4158,21,3,43.77
4158,52,3,269.61
4159,70,1,288.23
4160,17,1,97.88
4160,58,1,55.58
4160,76,1,402.4
4161,42,2,124.17
4161,33,3,299.93
4161,51,2,60.94
4161,31,3,315.13
4161,14,2,192.68
4162,52,3,269.61
4163,82,1,109.33
4163,40,1,13.13
4163,73,1,126.02
4163,100,2,419.6
4164,43,1,179.75
4164,89,3,272.6
4164,69,3,46.67
4165,93,1,139.85
4165,29,3,286.27
4166,34,3,251.75
4167,84,2,296.51
4167,20,2,477.5
4168,42,3,124.17
4168,74,1,137.89
4168,88,3,209.19
4168,22,1,237.9
4168,65,2,51.6
4169,56,2,498.51
4169,42,3,124.17
4169,27,2,13.9
4169,34,3,251.75
4170,5,3,280.9
4171,3,1,466.27
4172,11,1,362.94
4172,1,3,197.66
4172,6,2,457.83
4172,3,2,466.27
4172,27,2,13.9
4173,60,3,449.67
4174,66,3,56.83
4175,52,3,269.61
4175,33,3,299.93
4175,40,1,13.13
4175,89,2,272.6
4175,80,1,143.26
4176,89,2,272.6
4176,63,1,192.52
4176,100,1,419.6
4176,53,3,126.7
4177,98,1,351.47
4177,38,1,382.64
4177,21,1,43.77
4177,46,3,475.99
4177,8,1,215.49
4178,26,2,281.01
4178,48,3,332.08
4178,59,1,461.42
4179,10,3,213.97
4179,76,2,402.4
4179,60,1,449.67
4179,51,2,60.94
4180,37,3,451.22
4180,18,1,404.13
4181,68,1,411.78
4181,4,3,430.17
4182,98,2,351.47
4183,15,2,256.0
4184,97,1,414.93
4184,38,3,382.64
4184,40,1,13.13
4184,51,2,60.94
4185,49,3,426.01
4185,34,2,251.75
4185,74,1,137.89
4185,15,2,256.0
4185,63,3,192.52
4186,13,1,48.16
4186,17,1,97.88
4187,41,3,210.92
4188,35,2,388.58
4188,77,2,353.36
4189,14,2,192.68
4189,63,1,192.52
4190,97,3,414.93
4191,58,1,55.58
4191,45,2,439.83
4192,49,2,426.01
4193,94,3,68.76
4193,95,3,87.23
4193,53,3,126.7
4193,89,3,272.6
4193,50,1,366.34
4194,79,2,165.85
4194,92,3,161.07
4195,83,2,392.17
4195,17,3,97.88
4196,5,3,280.9
4196,21,3,43.77
4196,68,2,411.78
4196,38,1,382.64
4197,47,3,10.72
4197,46,1,475.99
4197,84,1,296.51
4198,9,3,167.68
4198,85,3,86.15
4199,11,3,362.94
4199,34,2,251.75
4199,87,1,238.37
4199,76,2,402.4
4199,92,1,161.07
4200,74,1,137.89
4200,47,1,10.72
4200,31,3,315.13
4201,47,2,10.72
4201,35,1,388.58
4201,73,2,126.02
4201,94,3,68.76
4202,33,3,299.93
4202,47,3,10.72
4202,87,3,238.37
4203,34,2,251.75
4204,99,1,29.76
4204,10,1,213.97
4205,82,1,109.33
4206,70,2,288.23
4206,86,1,90.54
4206,61,1,264.68
4206,1,3,197.66
4206,81,3,46.6
4207,3,1,466.27
4207,37,1,451.22
4207,17,1,97.88
4207,9,1,167.68
4208,53,3,126.7
4208,70,2,288.23
4208,63,2,192.52
4209,11,1,362.94
4209,6,3,457.83
4210,71,2,223.14
4210,56,1,498.51
4210,41,2,210.92
4211,91,2,111.74
4211,56,1,498.51
4211,67,1,75.42
4212,80,3,143.26
4212,8,3,215.49
4213,35,2,388.58
4213,37,1,451.22
4213,13,1,48.16
4214,49,3,426.01
4214,64,3,487.53
4214,28,1,108.33
4215,28,3,108.33
4215,90,1,482.67
4215,83,2,392.17
4215,53,1,126.7
4215,97,2,414.93
4216,87,2,238.37
4216,67,1,75.42
4216,83,3,392.17
4217,43,3,179.75
4217,98,3,351.47
4218,72,3,482.47
4218,81,3,46.6
4219,11,3,362.94
4219,60,1,449.67
4219,47,1,10.72
4220,60,1,449.67
4220,62,2,353.41
4220,3,3,466.27
4221,90,3,482.67
4221,1,2,197.66
4222,17,2,97.88
4222,60,2,449.67
4222,32,1,237.32
4222,22,3,237.9
4223,59,2,461.42
4223,94,1,68.76
4224,30,1,158.92
4224,20,1,477.5
4224,90,2,482.67
4224,51,1,60.94
4224,98,2,351.47
4225,39,1,130.11
4225,68,2,411.78
4226,96,3,346.17
4226,88,1,209.19
4227,1,2,197.66
4227,10,2,213.97
4228,55,1,39.35
4228,62,1,353.41
4228,47,3,10.72
4229,78,2,370.32
4230,11,3,362.94
4230,70,1,288.23
4230,41,1,210.92
4231,75,1,164.35
4231,64,1,487.53
4232,89,1,272.6
4233,97,1,414.93
4233,35,1,388.58
4233,28,2,108.33
4234,75,3,164.35
4235,75,3,164.35
4236,33,3,299.93
4236,6,3,457.83
4237,90,3,482.67
4237,3,2,466.27
4237,8,2,215.49
4237,94,3,68.76
4238,86,2,90.54
4238,68,2,411.78
4238,51,3,60.94
4239,20,1,477.5
4239,21,2,43.77
4239,45,2,439.83
4240,67,2,75.42
4240,46,3,475.99
4240,60,2,449.67
4240,43,2,179.75
4241,19,2,490.89
4241,75,2,164.35
4241,23,2,148.33
4242,12,3,142.92
4243,19,1,490.89
4243,47,3,10.72
4244,57,1,358.71
4244,40,1,13.13
4244,79,1,165.85
4244,36,1,105.76
4245,50,1,366.34
4245,8,1,215.49
4245,79,3,165.85
4245,46,1,475.99
4246,78,1,370.32
4246,71,3,223.14
4246,58,2,55.58
4247,96,3,346.17
4247,3,3,466.27
4248,86,2,90.54
4248,41,2,210.92
4249,80,2,143.26
4249,29,1,286.27
4249,16,2,451.95
4249,23,3,148.33
4250,67,3,75.42
4250,50,1,366.34
4251,19,2,490.89
4251,97,2,414.93
4251,30,3,158.92
4251,9,2,167.68
4252,28,2,108.33
4252,94,1,68.76
4253,62,2,353.41
4253,60,1,449.67
4253,84,1,296.51
4254,41,1,210.92
4254,69,2,46.67
4254,46,2,475.99
4254,66,2,56.83
4255,81,3,46.6
4255,50,1,366.34
4255,80,2,143.26
4256,73,3,126.02
4256,63,1,192.52
4256,29,3,286.27
4256,82,2,109.33
4256,4,3,430.17
4257,68,3,411.78
4257,14,3,192.68
4257,35,3,388.58
4258,82,3,109.33
4258,17,3,97.88
4258,73,1,126.02
4259,69,3,46.67
4259,60,1,449.67
4259,53,2,126.7
4259,15,2,256.0
4260,41,2,210.92
4261,13,3,48.16
4262,99,1,29.76
4262,46,1,475.99
4262,47,2,10.72
4263,77,1,353.36
4263,81,3,46.6
4263,70,3,288.23
4264,97,1,414.93
4264,78,2,370.32
4264,49,3,426.01
4264,14,3,192.68
4265,4,3,430.17
4265,9,2,167.68
4265,63,1,192.52
4265,10,3,213.97
4265,94,2,68.76
4266,11,3,362.94
4267,54,1,251.09
4267,65,3,51.6
4268,46,2,475.99
4269,83,1,392.17
4269,34,1,251.75
4270,7,1,372.93
4270,48,2,332.08
4270,82,3,109.33
4270,9,2,167.68
4271,79,1,165.85
4271,2,2,83.54
4271,44,1,421.39
4271,35,2,388.58
4272,17,2,97.88
4272,95,3,87.23
4272,100,2,419.6
4272,9,1,167.68
4272,78,3,370.32
4273,89,1,272.6
4274,23,3,148.33
4274,64,1,487.53
4275,90,2,482.67
4276,17,2,97.88
4276,44,2,421.39
4277,18,1,404.13
4277,16,2,451.95
4277,24,3,423.97
4277,31,3,315.13
4277,5,3,280.9
4278,42,2,124.17
4279,27,1,13.9
4279,11,1,362.94
4279,57,3,358.71
4280,83,3,392.17
4281,51,1,60.94
4281,27,1,13.9
4281,99,3,29.76
4282,98,3,351.47
4282,94,1,68.76
4282,59,3,461.42
4282,3,3,466.27
4283,69,3,46.67
4283,27,2,13.9
4283,45,2,439.83
4283,3,2,466.27
4284,80,3,143.26
4284,25,1,170.38
4284,14,1,192.68
4285,20,2,477.5
4286,57,3,358.71
4286,1,2,197.66
4286,74,1,137.89
4287,14,3,192.68
4287,31,1,315.13
4287,46,2,475.99
4288,89,2,272.6
4288,1,2,197.66
4288,58,2,55.58
4289,84,3,296.51
4290,89,2,272.6
4290,17,1,97.88
4290,81,2,46.6
4290,76,3,402.4
4291,25,1,170.38
4292,43,3,179.75
4292,30,2,158.92
4292,97,3,414.93
4293,100,2,419.6
4294,100,2,419.6
4294,3,3,466.27
4295,94,3,68.76
4295,45,2,439.83
4295,86,2,90.54
4296,39,2,130.11
4296,7,3,372.93
4296,23,2,148.33
4296,17,2,97.88
4296,21,3,43.77
4297,17,1,97.88
4298,7,1,372.93
4298,55,2,39.35
4298,97,1,414.93
4298,56,2,498.51
4298,63,3,192.52
4299,97,3,414.93
4299,94,2,68.76
4300,35,3,388.58
4300,45,3,439.83
4300,16,1,451.95
4301,57,1,358.71
4301,63,1,192.52
4301,39,3,130.11
4301,83,1,392.17
4302,25,2,170.38
4302,2,2,83.54
4302,54,1,251.09
4302,27,3,13.9
4302,93,2,139.85
4303,3,3,466.27
4304,33,2,299.93
4304,22,2,237.9
4304,43,1,179.75
4304,57,1,358.71
4304,94,2,68.76
4305,44,3,421.39
4305,27,2,13.9
4306,59,3,461.42
4306,17,3,97.88
4306,40,3,13.13
4306,67,3,75.42
4306,54,3,251.09
4307,22,2,237.9
4307,21,1,43.77
4308,4,2,430.17
4308,24,2,423.97
4308,58,3,55.58
4309,82,1,109.33
4309,75,3,164.35
4309,1,2,197.66
4309,25,2,170.38
4310,29,2,286.27
4311,44,3,421.39
4312,88,2,209.19
4312,92,1,161.07
4312,63,1,192.52
4312,94,1,68.76
4313,88,3,209.19
4314,93,1,139.85
4314,6,3,457.83
4315,2,1,83.54
4315,82,3,109.33
4315,20,2,477.5
4316,7,1,372.93
4316,25,3,170.38
4317,62,2,353.41
4317,82,1,109.33
4317,27,2,13.9
4317,71,1,223.14
4317,39,1,130.11
4318,13,3,48.16
4318,41,3,210.92
4319,31,2,315.13
4319,70,2,288.23
4319,26,3,281.01
4319,52,2,269.61
4320,53,3,126.7
4320,44,2,421.39
4321,39,2,130.11
4321,79,3,165.85
4321,10,3,213.97
4321,78,2,370.32
4321,74,3,137.89
4322,29,3,286.27
4323,38,2,382.64
4323,41,1,210.92
4323,93,3,139.85
4324,77,2,353.36
4324,50,2,366.34
4325,63,3,192.52
4325,41,2,210.92
4326,70,1,288.23
4326,27,3,13.9
4327,68,2,411.78
4327,85,1,86.15
4327,51,1,60.94
4327,14,2,192.68
4327,54,1,251.09
4328,5,2,280.9
4328,78,3,370.32
4328,11,1,362.94
4328,13,2,48.16
4328,44,3,421.39
4329,38,2,382.64
4329,78,2,370.32
4330,97,2,414.93
4331,86,1,90.54
4331,74,3,137.89
4331,15,3,256.0
4332,5,3,280.9
4332,55,2,39.35
4332,48,2,332.08
4333,46,2,475.99
4333,13,3,48.16
4333,24,3,423.97
4333,55,3,39.35
4334,77,2,353.36
4334,3,1,466.27
4334,59,2,461.42
4335,26,3,281.01
4336,34,2,251.75
4336,47,1,10.72
4337,28,2,108.33
4337,29,2,286.27
4337,39,2,130.11
4337,86,1,90.54
4337,77,2,353.36
4338,20,2,477.5
4338,91,2,111.74
4338,28,2,108.33
4338,7,1,372.93
4338,77,2,353.36
4339,55,3,39.35
4339,58,2,55.58
4339,53,1,126.7
4339,95,1,87.23
4339,47,2,10.72
4340,71,2,223.14
4340,88,2,209.19
4340,28,1,108.33
4340,30,2,158.92
4340,100,2,419.6
4341,75,1,164.35
4341,50,3,366.34
4341,94,3,68.76
4341,95,1,87.23
4342,87,1,238.37
4342,22,2,237.9
4342,79,3,165.85
4343,29,3,286.27
4343,61,3,264.68
4343,28,3,108.33
4343,97,1,414.93
4343,44,3,421.39
4344,67,1,75.42
4345,98,3,351.47
4346,90,2,482.67
4347,54,2,251.09
4347,58,3,55.58
4347,89,2,272.6
4347,34,3,251.75
4347,100,2,419.6
4348,17,2,97.88
4348,1,1,197.66
4349,12,2,142.92
4349,13,1,48.16
4349,52,3,269.61
4349,79,3,165.85
4349,33,1,299.93
4350,97,1,414.93
4350,78,3,370.32
4350,64,3,487.53
4350,86,2,90.54
4351,92,1,161.07
4352,30,3,158.92
4352,93,3,139.85
4352,74,2,137.89
4353,3,2,466.27
4353,45,1,439.83
4353,97,3,414.93
4354,75,3,164.35
4355,39,3,130.11
4355,92,2,161.07
4355,90,3,482.67
4355,78,1,370.32
4355,69,1,46.67
4356,37,2,451.22
4356,22,1,237.9
4356,50,1,366.34
4356,11,2,362.94
4357,4,1,430.17
4357,38,1,382.64
4357,46,1,475.99
4358,88,1,209.19
4358,43,3,179.75
4358,65,2,51.6
4358,73,1,126.02
4358,83,3,392.17
4359,7,3,372.93
4360,45,3,439.83
4360,58,2,55.58
4361,12,3,142.92
4361,72,1,482.47
4362,4,2,430.17
4363,23,1,148.33
4363,33,1,299.93
4363,52,3,269.61
4363,5,3,280.9
4363,98,2,351.47
4364,86,3,90.54
4364,84,3,296.51
4364,73,3,126.02
4365,23,1,148.33
4365,52,3,269.61
4365,100,2,419.6
4365,30,1,158.92
4366,10,1,213.97
4366,2,2,83.54
4366,71,3,223.14
4366,56,1,498.51
4366,57,3,358.71
4367,46,1,475.99
4367,88,2,209.19
4367,58,2,55.58
4367,77,3,353.36
4367,3,1,466.27
4368,35,3,388.58
4368,20,1,477.5
4368,96,1,346.17
4368,84,2,296.51
4369,65,3,51.6
4369,36,3,105.76
4369,69,1,46.67
4369,63,3,192.52
4369,51,3,60.94
4370,37,2,451.22
4370,98,1,351.47
4370,67,1,75.42
4370,89,1,272.6
4371,31,3,315.13
4371,37,2,451.22
4372,45,3,439.83
4373,97,1,414.93
4373,64,3,487.53
4374,19,1,490.89
4374,60,2,449.67
4374,29,2,286.27
4374,43,3,179.75
4375,49,1,426.01
4375,12,1,142.92
4376,69,2,46.67
4376,61,1,264.68
4376,8,2,215.49
4376,91,1,111.74
4376,42,3,124.17
4377,36,3,105.76
4377,64,2,487.53
4377,94,1,68.76
4377,48,3,332.08
4377,39,1,130.11
4378,56,2,498.51
4378,33,3,299.93
4378,53,3,126.7
4378,16,2,451.95
4378,35,3,388.58
4379,66,2,56.83
4379,81,2,46.6
4380,16,2,451.95
4381,65,2,51.6
4381,44,2,421.39
4381,71,2,223.14
4381,98,3,351.47
4382,43,3,179.75
4382,30,2,158.92
4382,94,2,68.76
4382,18,1,404.13
4382,40,3,13.13
4383,6,3,457.83
4383,30,2,158.92
4384,79,3,165.85
4385,27,1,13.9
4385,17,3,97.88
4385,49,3,426.01
4385,94,3,68.76
4385,3,2,466.27
4386,81,2,46.6
4387,83,1,392.17
4387,37,2,451.22
4387,17,3,97.88
4387,95,1,87.23
4388,95,1,87.23
4388,68,2,411.78
4388,2,1,83.54
4388,87,2,238.37
4389,71,2,223.14
4390,69,2,46.67
4390,70,2,288.23
4390,3,2,466.27
4391,89,1,272.6
4392,33,2,299.93
4393,39,2,130.11
4393,42,2,124.17
4393,49,2,426.01
4394,89,3,272.6
4394,50,1,366.34
4395,25,1,170.38
4395,91,1,111.74
4395,71,3,223.14
4395,86,1,90.54
4396,23,1,148.33
4396,27,2,13.9
4397,13,1,48.16
4397,8,2,215.49
4398,96,2,346.17
4398,74,3,137.89
4398,71,3,223.14
4398,24,2,423.97
4398,4,3,430.17
4399,64,1,487.53
4399,93,1,139.85
4400,30,2,158.92
4400,26,2,281.01
4401,96,2,346.17
4401,28,3,108.33
4401,95,3,87.23
4401,64,2,487.53
4401,81,3,46.6
4402,11,1,362.94
4403,17,1,97.88
4403,76,1,402.4
4403,88,1,209.19
4403,80,1,143.26
4403,20,2,477.5
4404,96,2,346.17
4405,61,1,264.68
4405,35,3,388.58
4405,92,3,161.07
4406,7,3,372.93
4406,93,2,139.85
4406,61,3,264.68
4407,11,1,362.94
4408,20,3,477.5
4408,69,2,46.67
4408,18,3,404.13
4408,26,2,281.01
4408,53,3,126.7
4409,70,2,288.23
4409,19,3,490.89
4410,12,3,142.92
4410,31,1,315.13
4411,92,3,161.07
4412,32,1,237.32
4412,72,1,482.47
4413,96,3,346.17
4413,59,2,461.42
4413,99,1,29.76
4413,26,2,281.01
4414,37,2,451.22
4415,10,2,213.97
4415,78,1,370.32
4415,37,3,451.22
4415,47,3,10.72
4416,69,1,46.67
4416,14,3,192.68
4416,65,1,51.6
4417,51,3,60.94
4418,78,1,370.32
4418,37,1,451.22
4418,85,1,86.15
4418,20,1,477.5
4418,75,3,164.35
4419,63,2,192.52
4419,96,3,346.17
4419,65,3,51.6
4419,75,3,164.35
4419,92,3,161.07
4420,83,1,392.17
4420,84,1,296.51
4421,5,3,280.9
4422,77,2,353.36
4422,67,1,75.42
4422,89,1,272.6
4422,10,1,213.97
4422,1,3,197.66
4423,84,2,296.51
4423,87,2,238.37
4424,67,3,75.42
4424,31,2,315.13
4424,5,2,280.9
4424,12,1,142.92
4425,66,3,56.83
4426,40,2,13.13
4426,98,2,351.47
4427,44,2,421.39
4427,32,2,237.32
4428,35,2,388.58
4428,77,1,353.36
4429,65,2,51.6
4429,43,3,179.75
4429,71,2,223.14
4429,34,1,251.75
4430,28,1,108.33
4430,75,3,164.35
4431,11,3,362.94
4431,8,1,215.49
4432,57,1,358.71
4432,9,1,167.68
4432,77,2,353.36
4433,95,2,87.23
4433,76,3,402.4
4434,31,1,315.13
4434,40,1,13.13
4435,39,2,130.11
4435,19,1,490.89
4436,78,1,370.32
4436,88,1,209.19
4436,50,1,366.34
4437,98,2,351.47
4437,21,2,43.77
4437,55,1,39.35
4437,72,3,482.47
4438,60,3,449.67
4438,56,2,498.51
4438,87,1,238.37
4438,70,3,288.23
4439,55,3,39.35
4439,82,1,109.33
4439,69,3,46.67
4439,57,2,358.71
4440,93,2,139.85
4440,3,1,466.27
4441,64,1,487.53
4441,47,1,10.72
4441,91,1,111.74
4441,70,3,288.23
4441,81,2,46.6
4442,7,3,372.93
4443,68,3,411.78
4444,45,3,439.83
4444,76,1,402.4
4445,7,2,372.93
4445,50,1,366.34
4446,62,2,353.41
4447,21,3,43.77
4447,42,3,124.17
4447,16,1,451.95
4447,41,1,210.92
4447,20,2,477.5
4448,54,1,251.09
4448,4,2,430.17
4448,47,1,10.72
4448,36,3,105.76
4448,73,2,126.02
4449,95,3,87.23
4449,43,1,179.75
4449,85,2,86.15
4449,12,1,142.92
4449,61,1,264.68
4450,62,3,353.41
4450,27,2,13.9
4450,3,3,466.27
4451,57,1,358.71
4451,43,1,179.75
4451,17,3,97.88
4451,50,3,366.34
4451,29,2,286.27
4452,15,1,256.0
4452,30,2,158.92
4452,87,3,238.37
4453,23,3,148.33
4454,8,1,215.49
4455,96,1,346.17
4455,62,1,353.41
4455,2,1,83.54
4455,4,2,430.17
4456,18,1,404.13
4456,26,2,281.01
4456,43,2,179.75
4456,4,3,430.17
4456,56,1,498.51
4457,61,3,264.68
4457,7,1,372.93
4457,66,1,56.83
4458,51,1,60.94
4458,5,2,280.9
4458,34,1,251.75
4458,13,2,48.16
4458,49,2,426.01
4459,92,3,161.07
4459,39,1,130.11
4460,74,2,137.89
4460,20,2,477.5
4460,40,3,13.13
4460,45,2,439.83
4460,86,3,90.54
4461,81,1,46.6
4461,38,1,382.64
4461,93,1,139.85
4461,30,2,158.92
4462,28,1,108.33
4463,71,3,223.14
4463,100,1,419.6
4463,11,2,362.94
4464,45,1,439.83
4464,31,3,315.13
4464,44,1,421.39
4464,1,2,197.66
4464,56,3,498.51
4465,94,3,68.76
4466,77,3,353.36
4466,36,2,105.76
4466,79,1,165.85
4466,9,2,167.68
4466,73,1,126.02
4467,28,1,108.33
4467,9,3,167.68
4468,90,2,482.67
4468,68,3,411.78
4469,44,3,421.39
4469,52,2,269.61
4469,100,3,419.6
4470,21,1,43.77
4471,82,3,109.33
4472,48,1,332.08
4473,91,3,111.74
4473,39,3,130.11
4473,97,3,414.93
4473,64,1,487.53
4473,87,2,238.37
4474,48,3,332.08
4474,9,2,167.68
4474,28,2,108.33
4474,24,2,423.97
4474,100,1,419.6
4475,25,2,170.38
4475,88,2,209.19
4475,48,1,332.08
4475,77,3,353.36
4475,13,1,48.16
4476,15,3,256.0
4477,6,3,457.83
4477,94,3,68.76
4477,59,1,461.42
4478,3,2,466.27
4478,1,1,197.66
4478,58,3,55.58
4479,81,1,46.6
4479,8,3,215.49
4479,13,3,48.16
4479,95,3,87.23
4480,100,2,419.6
4480,15,1,256.0
4481,78,2,370.32
4481,93,1,139.85
4481,73,1,126.02
4482,48,2,332.08
4483,84,1,296.51
4483,98,3,351.47
4484,42,2,124.17
4484,26,1,281.01
4484,14,3,192.68
4484,64,2,487.53
4485,24,3,423.97
4486,33,3,299.93
4486,3,3,466.27
4487,5,1,280.9
4488,74,3,137.89
4488,26,2,281.01
4488,64,3,487.53
4489,69,1,46.67
4490,5,1,280.9
4490,82,1,109.33
4490,6,3,457.83
4491,96,3,346.17
4491,35,3,388.58
4491,2,2,83.54
4491,86,2,90.54
4492,91,1,111.74
4492,67,1,75.42
4492,93,2,139.85
4492,34,1,251.75
4493,87,2,238.37
4493,5,1,280.9
4493,91,1,111.74
4493,21,3,43.77
4493,56,2,498.51
4494,18,1,404.13
4494,69,2,46.67
4494,91,3,111.74
4494,66,1,56.83
4494,39,3,130.11
4495,37,3,451.22
4495,63,3,192.52
4495,60,1,449.67
4496,83,3,392.17
4496,80,1,143.26
4496,54,3,251.09
4496,79,3,165.85
4497,1,2,197.66
4497,45,1,439.83
4498,95,1,87.23
4498,84,2,296.51
4498,60,2,449.67
4499,95,1,87.23
4499,30,2,158.92
4500,33,2,299.93
4500,80,3,143.26
4501,47,3,10.72
4502,66,2,56.83
4502,19,2,490.89
4502,89,2,272.6
4502,50,1,366.34
4502,67,1,75.42
4503,27,1,13.9
4503,15,1,256.0
4503,34,3,251.75
4503,81,1,46.6
4504,3,3,466.27
4504,7,1,372.93
4505,29,3,286.27
4506,9,1,167.68
4507,2,2,83.54
4507,63,3,192.52
4507,45,2,439.83
4508,56,2,498.51
4508,22,3,237.9
4508,10,2,213.97
4508,54,3,251.09
4508,28,3,108.33
4509,30,1,158.92
4509,8,2,215.49
4509,43,2,179.75
4510,44,1,421.39
4510,46,1,475.99
4510,3,3,466.27
4510,66,1,56.83
4511,82,1,109.33
4511,69,1,46.67
4511,72,2,482.47
4511,13,3,48.16
4511,51,1,60.94
4512,42,1,124.17
4512,88,2,209.19
4512,66,1,56.83
4512,69,1,46.67
4512,99,2,29.76
4513,40,2,13.13
4514,45,2,439.83
4514,44,1,421.39
4515,40,3,13.13
4515,56,3,498.51
